Problem name,Solver,mem=,Runtime(ns),Memory used(bytes),Number of steps to solve(iterations),Number of vector-matrix opeartions
danwood,lbfgs,49,92292.0,206680.0,1,56688
danwood,lbfgs,50,92708.0,208616.0,1,56702
danwood,lbfgs,51,97625.0,210472.0,1,56716
danwood,lbfgs,52,96792.0,212328.0,1,56730
danwood,lbfgs,53,95416.0,214184.0,1,56744
danwood,lbfgs,54,95917.0,216232.0,1,56758
danwood,lbfgs,55,98125.0,218200.0,1,56772
danwood,lbfgs,56,93292.0,220056.0,1,56786
danwood,lbfgs,57,94417.0,221912.0,1,56800
danwood,lbfgs,58,100750.0,223768.0,1,56814
danwood,lbfgs,59,97916.0,225624.0,1,56828
danwood,lbfgs,60,98541.0,227672.0,1,56842
danwood,lbfgs,61,97542.0,229528.0,1,56856
danwood,lbfgs,62,97250.0,264232.0,1,56870
danwood,lbfgs,63,99750.0,266088.0,1,56884
danwood,lbfgs,64,99209.0,267944.0,1,56898
danwood,lbfgs,65,98625.0,269800.0,1,56912
danwood,lbfgs,66,96458.0,271784.0,1,56926
danwood,lbfgs,67,97458.0,273720.0,1,56940
danwood,lbfgs,68,99833.0,275576.0,1,56954
danwood,lbfgs,69,99917.0,277432.0,1,56968
danwood,lbfgs,70,100667.0,279480.0,1,56982
danwood,lbfgs,71,100333.0,281336.0,1,56996
danwood,lbfgs,72,102333.0,283272.0,1,57010
danwood,lbfgs,73,98417.0,285128.0,1,57024
danwood,lbfgs,74,98792.0,286984.0,1,57038
danwood,lbfgs,75,99916.0,288840.0,1,57052
danwood,lbfgs,76,110250.0,290888.0,1,57066
danwood,lbfgs,77,108208.0,292856.0,1,57080
danwood,lbfgs,78,102125.0,294712.0,1,57094
danwood,lbfgs,79,101959.0,296568.0,1,57108
danwood,lbfgs,80,101959.0,298424.0,1,57122
danwood,lbfgs,81,100750.0,300280.0,1,57136
danwood,lbfgs,82,102333.0,335160.0,1,57150
danwood,lbfgs,83,101792.0,337016.0,1,57164
danwood,lbfgs,84,107334.0,339000.0,1,57178
danwood,lbfgs,85,104500.0,340856.0,1,57192
danwood,lbfgs,86,106834.0,342712.0,1,57206
danwood,lbfgs,87,103917.0,344568.0,1,57220
danwood,lbfgs,88,105375.0,346424.0,1,57234
danwood,lbfgs,89,104292.0,348280.0,1,57248
danwood,lbfgs,90,104292.0,350456.0,1,57262
danwood,lbfgs,91,104084.0,352312.0,1,57276
danwood,lbfgs,92,105708.0,354312.0,1,57290
danwood,lbfgs,93,104167.0,356168.0,1,57304
danwood,lbfgs,94,104750.0,358024.0,1,57318
danwood,lbfgs,95,106291.0,359880.0,1,57332
danwood,lbfgs,96,105958.0,361736.0,1,57346
danwood,lbfgs,97,107917.0,363592.0,1,57360
danwood,lbfgs,98,110875.0,365448.0,1,57374
danwood,lbfgs,99,105625.0,367304.0,1,57388
danwood,lbfgs,100,113291.0,369480.0,1,57402
eckerle4,lbfgs,1,79792.0,18456.0,1,57416
eckerle4,lbfgs,2,77833.0,22376.0,1,57430
eckerle4,lbfgs,3,78875.0,25784.0,1,57444
eckerle4,lbfgs,4,79916.0,29256.0,1,57458
eckerle4,lbfgs,5,79792.0,32664.0,1,57472
eckerle4,lbfgs,6,84416.0,36136.0,1,57486
eckerle4,lbfgs,7,82250.0,39544.0,1,57500
eckerle4,lbfgs,8,82875.0,43016.0,1,57514
eckerle4,lbfgs,9,83583.0,46936.0,1,57528
eckerle4,lbfgs,10,92667.0,50408.0,1,57542
eckerle4,lbfgs,11,84584.0,53816.0,1,57556
eckerle4,lbfgs,12,81417.0,57288.0,1,57570
eckerle4,lbfgs,13,82000.0,60696.0,1,57584
eckerle4,lbfgs,14,81875.0,64168.0,1,57598
eckerle4,lbfgs,15,83583.0,67576.0,1,57612
eckerle4,lbfgs,16,84875.0,71048.0,1,57626
eckerle4,lbfgs,17,83292.0,74968.0,1,57640
eckerle4,lbfgs,18,86375.0,78456.0,1,57654
eckerle4,lbfgs,19,86125.0,81848.0,1,57668
eckerle4,lbfgs,20,84375.0,85336.0,1,57682
eckerle4,lbfgs,21,83542.0,120472.0,1,57696
eckerle4,lbfgs,22,84666.0,122424.0,1,57710
eckerle4,lbfgs,23,84250.0,124280.0,1,57724
eckerle4,lbfgs,24,85250.0,126248.0,1,57738
eckerle4,lbfgs,25,84000.0,128104.0,1,57752
eckerle4,lbfgs,26,86208.0,130024.0,1,57766
eckerle4,lbfgs,27,85375.0,131928.0,1,57780
eckerle4,lbfgs,28,88750.0,133848.0,1,57794
eckerle4,lbfgs,29,86500.0,135704.0,1,57808
eckerle4,lbfgs,30,88750.0,137672.0,1,57822
eckerle4,lbfgs,31,86250.0,139528.0,1,57836
eckerle4,lbfgs,32,87209.0,141448.0,1,57850
eckerle4,lbfgs,33,85583.0,143336.0,1,57864
eckerle4,lbfgs,34,87250.0,145256.0,1,57878
eckerle4,lbfgs,35,91625.0,147160.0,1,57892
eckerle4,lbfgs,36,87667.0,149144.0,1,57906
eckerle4,lbfgs,37,87750.0,151000.0,1,57920
eckerle4,lbfgs,38,90375.0,152904.0,1,57934
eckerle4,lbfgs,39,89250.0,154760.0,1,57948
eckerle4,lbfgs,40,87667.0,156744.0,1,57962
eckerle4,lbfgs,41,88417.0,191432.0,1,57976
eckerle4,lbfgs,42,89916.0,193288.0,1,57990
eckerle4,lbfgs,43,93542.0,195144.0,1,58004
eckerle4,lbfgs,44,89709.0,197128.0,1,58018
eckerle4,lbfgs,45,90083.0,199064.0,1,58032
eckerle4,lbfgs,46,93833.0,200920.0,1,58046
eckerle4,lbfgs,47,95458.0,202776.0,1,58060
eckerle4,lbfgs,48,91750.0,204824.0,1,58074
eckerle4,lbfgs,49,91875.0,206680.0,1,58088
eckerle4,lbfgs,50,91833.0,208616.0,1,58102
eckerle4,lbfgs,51,92458.0,210472.0,1,58116
eckerle4,lbfgs,52,95209.0,212328.0,1,58130
eckerle4,lbfgs,53,95500.0,214184.0,1,58144
eckerle4,lbfgs,54,93292.0,216232.0,1,58158
eckerle4,lbfgs,55,94458.0,218200.0,1,58172
eckerle4,lbfgs,56,97834.0,220056.0,1,58186
eckerle4,lbfgs,57,99042.0,221912.0,1,58200
eckerle4,lbfgs,58,98083.0,223768.0,1,58214
eckerle4,lbfgs,59,93375.0,225624.0,1,58228
eckerle4,lbfgs,60,96792.0,227672.0,1,58242
eckerle4,lbfgs,61,97666.0,229528.0,1,58256
eckerle4,lbfgs,62,97083.0,264232.0,1,58270
eckerle4,lbfgs,63,97792.0,266088.0,1,58284
eckerle4,lbfgs,64,98083.0,267944.0,1,58298
eckerle4,lbfgs,65,97833.0,269800.0,1,58312
eckerle4,lbfgs,66,96167.0,271784.0,1,58326
eckerle4,lbfgs,67,98041.0,273720.0,1,58340
eckerle4,lbfgs,68,96375.0,275576.0,1,58354
eckerle4,lbfgs,69,99542.0,277432.0,1,58368
eckerle4,lbfgs,70,98792.0,279480.0,1,58382
eckerle4,lbfgs,71,97208.0,281336.0,1,58396
eckerle4,lbfgs,72,104209.0,283272.0,1,58410
eckerle4,lbfgs,73,98500.0,285128.0,1,58424
eckerle4,lbfgs,74,100834.0,286984.0,1,58438
eckerle4,lbfgs,75,111917.0,288840.0,1,58452
eckerle4,lbfgs,76,102541.0,290888.0,1,58466
eckerle4,lbfgs,77,103875.0,292856.0,1,58480
eckerle4,lbfgs,78,103125.0,294712.0,1,58494
eckerle4,lbfgs,79,107417.0,296568.0,1,58508
eckerle4,lbfgs,80,104084.0,298424.0,1,58522
eckerle4,lbfgs,81,107458.0,300280.0,1,58536
eckerle4,lbfgs,82,104250.0,335160.0,1,58550
eckerle4,lbfgs,83,104166.0,337016.0,1,58564
eckerle4,lbfgs,84,105208.0,339000.0,1,58578
eckerle4,lbfgs,85,105250.0,340856.0,1,58592
eckerle4,lbfgs,86,106333.0,342712.0,1,58606
eckerle4,lbfgs,87,102500.0,344568.0,1,58620
eckerle4,lbfgs,88,107166.0,346424.0,1,58634
eckerle4,lbfgs,89,102334.0,348280.0,1,58648
eckerle4,lbfgs,90,104000.0,350456.0,1,58662
eckerle4,lbfgs,91,103625.0,352312.0,1,58676
eckerle4,lbfgs,92,105208.0,354312.0,1,58690
eckerle4,lbfgs,93,103916.0,356168.0,1,58704
eckerle4,lbfgs,94,107083.0,358024.0,1,58718
eckerle4,lbfgs,95,104083.0,359880.0,1,58732
eckerle4,lbfgs,96,104875.0,361736.0,1,58746
eckerle4,lbfgs,97,106542.0,363592.0,1,58760
eckerle4,lbfgs,98,105625.0,365448.0,1,58774
eckerle4,lbfgs,99,105375.0,367304.0,1,58788
eckerle4,lbfgs,100,114375.0,369480.0,1,58802
enso,lbfgs,1,79875.0,18456.0,1,58816
enso,lbfgs,2,81917.0,22376.0,1,58830
enso,lbfgs,3,81458.0,25784.0,1,58844
enso,lbfgs,4,83709.0,29256.0,1,58858
enso,lbfgs,5,82708.0,32664.0,1,58872
enso,lbfgs,6,82875.0,36136.0,1,58886
enso,lbfgs,7,82583.0,39544.0,1,58900
enso,lbfgs,8,83083.0,43016.0,1,58914
enso,lbfgs,9,80417.0,46936.0,1,58928
enso,lbfgs,10,83875.0,50408.0,1,58942
enso,lbfgs,11,84916.0,53816.0,1,58956
enso,lbfgs,12,84916.0,57288.0,1,58970
enso,lbfgs,13,82209.0,60696.0,1,58984
enso,lbfgs,14,81333.0,64168.0,1,58998
enso,lbfgs,15,84125.0,67576.0,1,59012
enso,lbfgs,16,88167.0,71048.0,1,59026
enso,lbfgs,17,83541.0,74968.0,1,59040
enso,lbfgs,18,82958.0,78456.0,1,59054
enso,lbfgs,19,86375.0,81848.0,1,59068
enso,lbfgs,20,87792.0,85336.0,1,59082
enso,lbfgs,21,85458.0,120472.0,1,59096
enso,lbfgs,22,84250.0,122424.0,1,59110
enso,lbfgs,23,85792.0,124280.0,1,59124
enso,lbfgs,24,84417.0,126248.0,1,59138
enso,lbfgs,25,88042.0,128104.0,1,59152
enso,lbfgs,26,87208.0,130024.0,1,59166
enso,lbfgs,27,86208.0,131928.0,1,59180
enso,lbfgs,28,85375.0,133848.0,1,59194
enso,lbfgs,29,92792.0,135704.0,1,59208
enso,lbfgs,30,85417.0,137672.0,1,59222
enso,lbfgs,31,87625.0,139528.0,1,59236
enso,lbfgs,32,89083.0,141448.0,1,59250
enso,lbfgs,33,91000.0,143336.0,1,59264
enso,lbfgs,34,88333.0,145256.0,1,59278
enso,lbfgs,35,86667.0,147160.0,1,59292
enso,lbfgs,36,90375.0,149144.0,1,59306
enso,lbfgs,37,88292.0,151000.0,1,59320
enso,lbfgs,38,88542.0,152904.0,1,59334
enso,lbfgs,39,89375.0,154760.0,1,59348
enso,lbfgs,40,96541.0,156744.0,1,59362
enso,lbfgs,41,88625.0,191432.0,1,59376
enso,lbfgs,42,89167.0,193288.0,1,59390
enso,lbfgs,43,89291.0,195144.0,1,59404
enso,lbfgs,44,91458.0,197128.0,1,59418
enso,lbfgs,45,89584.0,199064.0,1,59432
enso,lbfgs,46,90750.0,200920.0,1,59446
enso,lbfgs,47,91416.0,202776.0,1,59460
enso,lbfgs,48,93417.0,204824.0,1,59474
enso,lbfgs,49,96042.0,206680.0,1,59488
enso,lbfgs,50,96333.0,208616.0,1,59502
enso,lbfgs,51,91000.0,210472.0,1,59516
enso,lbfgs,52,94500.0,212328.0,1,59530
enso,lbfgs,53,92834.0,214184.0,1,59544
enso,lbfgs,54,95000.0,216232.0,1,59558
enso,lbfgs,55,93334.0,218200.0,1,59572
enso,lbfgs,56,95834.0,220056.0,1,59586
enso,lbfgs,57,94000.0,221912.0,1,59600
enso,lbfgs,58,94333.0,223768.0,1,59614
enso,lbfgs,59,94417.0,225624.0,1,59628
enso,lbfgs,60,93791.0,227672.0,1,59642
enso,lbfgs,61,97667.0,229528.0,1,59656
enso,lbfgs,62,100750.0,264232.0,1,59670
enso,lbfgs,63,97458.0,266088.0,1,59684
enso,lbfgs,64,95000.0,267944.0,1,59698
enso,lbfgs,65,96083.0,269800.0,1,59712
enso,lbfgs,66,100458.0,271784.0,1,59726
enso,lbfgs,67,99417.0,273720.0,1,59740
enso,lbfgs,68,99917.0,275576.0,1,59754
enso,lbfgs,69,99875.0,277432.0,1,59768
enso,lbfgs,70,97667.0,279480.0,1,59782
enso,lbfgs,71,97667.0,281336.0,1,59796
enso,lbfgs,72,99917.0,283272.0,1,59810
enso,lbfgs,73,98250.0,285128.0,1,59824
enso,lbfgs,74,98458.0,286984.0,1,59838
enso,lbfgs,75,103584.0,288840.0,1,59852
enso,lbfgs,76,107334.0,290888.0,1,59866
enso,lbfgs,77,100500.0,292856.0,1,59880
enso,lbfgs,78,108292.0,294712.0,1,59894
enso,lbfgs,79,101541.0,296568.0,1,59908
enso,lbfgs,80,102291.0,298424.0,1,59922
enso,lbfgs,81,99542.0,300280.0,1,59936
enso,lbfgs,82,104958.0,335160.0,1,59950
enso,lbfgs,83,101583.0,337016.0,1,59964
enso,lbfgs,84,102833.0,339000.0,1,59978
enso,lbfgs,85,102417.0,340856.0,1,59992
enso,lbfgs,86,106834.0,342712.0,1,60006
enso,lbfgs,87,105625.0,344568.0,1,60020
enso,lbfgs,88,105500.0,346424.0,1,60034
enso,lbfgs,89,105291.0,348280.0,1,60048
enso,lbfgs,90,103208.0,350456.0,1,60062
enso,lbfgs,91,111875.0,352312.0,1,60076
enso,lbfgs,92,105750.0,354312.0,1,60090
enso,lbfgs,93,107833.0,356168.0,1,60104
enso,lbfgs,94,106041.0,358024.0,1,60118
enso,lbfgs,95,108209.0,359880.0,1,60132
enso,lbfgs,96,107500.0,361736.0,1,60146
enso,lbfgs,97,109125.0,363592.0,1,60160
enso,lbfgs,98,104416.0,365448.0,1,60174
enso,lbfgs,99,112083.0,367304.0,1,60188
enso,lbfgs,100,106417.0,369480.0,1,60202
gauss1,lbfgs,1,77875.0,18456.0,1,60216
gauss1,lbfgs,2,81125.0,22376.0,1,60230
gauss1,lbfgs,3,78917.0,25784.0,1,60244
gauss1,lbfgs,4,83083.0,29256.0,1,60258
gauss1,lbfgs,5,80125.0,32664.0,1,60272
gauss1,lbfgs,6,81750.0,36136.0,1,60286
gauss1,lbfgs,7,80958.0,39544.0,1,60300
gauss1,lbfgs,8,79916.0,43016.0,1,60314
gauss1,lbfgs,9,82416.0,46936.0,1,60328
gauss1,lbfgs,10,80916.0,50408.0,1,60342
gauss1,lbfgs,11,83416.0,53816.0,1,60356
gauss1,lbfgs,12,81208.0,57288.0,1,60370
gauss1,lbfgs,13,81125.0,60696.0,1,60384
gauss1,lbfgs,14,85584.0,64168.0,1,60398
gauss1,lbfgs,15,84708.0,67576.0,1,60412
gauss1,lbfgs,16,83291.0,71048.0,1,60426
gauss1,lbfgs,17,87000.0,74968.0,1,60440
gauss1,lbfgs,18,82042.0,78456.0,1,60454
gauss1,lbfgs,19,83334.0,81848.0,1,60468
gauss1,lbfgs,20,87583.0,85336.0,1,60482
gauss1,lbfgs,21,83375.0,120472.0,1,60496
gauss1,lbfgs,22,88125.0,122424.0,1,60510
gauss1,lbfgs,23,88000.0,124280.0,1,60524
gauss1,lbfgs,24,90208.0,126248.0,1,60538
gauss1,lbfgs,25,85000.0,128104.0,1,60552
gauss1,lbfgs,26,84500.0,130024.0,1,60566
gauss1,lbfgs,27,85625.0,131928.0,1,60580
gauss1,lbfgs,28,86916.0,133848.0,1,60594
gauss1,lbfgs,29,89875.0,135704.0,1,60608
gauss1,lbfgs,30,87666.0,137672.0,1,60622
gauss1,lbfgs,31,89792.0,139528.0,1,60636
gauss1,lbfgs,32,88334.0,141448.0,1,60650
gauss1,lbfgs,33,96250.0,143336.0,1,60664
gauss1,lbfgs,34,92166.0,145256.0,1,60678
gauss1,lbfgs,35,86833.0,147160.0,1,60692
gauss1,lbfgs,36,88750.0,149144.0,1,60706
gauss1,lbfgs,37,88250.0,151000.0,1,60720
gauss1,lbfgs,38,88042.0,152904.0,1,60734
gauss1,lbfgs,39,90500.0,154760.0,1,60748
gauss1,lbfgs,40,88334.0,156744.0,1,60762
gauss1,lbfgs,41,92500.0,191432.0,1,60776
gauss1,lbfgs,42,91958.0,193288.0,1,60790
gauss1,lbfgs,43,92417.0,195144.0,1,60804
gauss1,lbfgs,44,92917.0,197128.0,1,60818
gauss1,lbfgs,45,89458.0,199064.0,1,60832
gauss1,lbfgs,46,93125.0,200920.0,1,60846
gauss1,lbfgs,47,94625.0,202776.0,1,60860
gauss1,lbfgs,48,92542.0,204824.0,1,60874
gauss1,lbfgs,49,101042.0,206680.0,1,60888
gauss1,lbfgs,50,92917.0,208616.0,1,60902
gauss1,lbfgs,51,92125.0,210472.0,1,60916
gauss1,lbfgs,52,93000.0,212328.0,1,60930
gauss1,lbfgs,53,93291.0,214184.0,1,60944
gauss1,lbfgs,54,93625.0,216232.0,1,60958
gauss1,lbfgs,55,95709.0,218200.0,1,60972
gauss1,lbfgs,56,93584.0,220056.0,1,60986
gauss1,lbfgs,57,97167.0,221912.0,1,61000
gauss1,lbfgs,58,94875.0,223768.0,1,61014
gauss1,lbfgs,59,98291.0,225624.0,1,61028
gauss1,lbfgs,60,94333.0,227672.0,1,61042
gauss1,lbfgs,61,100792.0,229528.0,1,61056
gauss1,lbfgs,62,94125.0,264232.0,1,61070
gauss1,lbfgs,63,94500.0,266088.0,1,61084
gauss1,lbfgs,64,93667.0,267944.0,1,61098
gauss1,lbfgs,65,99292.0,269800.0,1,61112
gauss1,lbfgs,66,99666.0,271784.0,1,61126
gauss1,lbfgs,67,98667.0,273720.0,1,61140
gauss1,lbfgs,68,100458.0,275576.0,1,61154
gauss1,lbfgs,69,100125.0,277432.0,1,61168
gauss1,lbfgs,70,97041.0,279480.0,1,61182
gauss1,lbfgs,71,97125.0,281336.0,1,61196
gauss1,lbfgs,72,100542.0,283272.0,1,61210
gauss1,lbfgs,73,99916.0,285128.0,1,61224
gauss1,lbfgs,74,100500.0,286984.0,1,61238
gauss1,lbfgs,75,98250.0,288840.0,1,61252
gauss1,lbfgs,76,100792.0,290888.0,1,61266
gauss1,lbfgs,77,99625.0,292856.0,1,61280
gauss1,lbfgs,78,102000.0,294712.0,1,61294
gauss1,lbfgs,79,102292.0,296568.0,1,61308
gauss1,lbfgs,80,103542.0,298424.0,1,61322
gauss1,lbfgs,81,100792.0,300280.0,1,61336
gauss1,lbfgs,82,103792.0,335160.0,1,61350
gauss1,lbfgs,83,101083.0,337016.0,1,61364
gauss1,lbfgs,84,101042.0,339000.0,1,61378
gauss1,lbfgs,85,102375.0,340856.0,1,61392
gauss1,lbfgs,86,106958.0,342712.0,1,61406
gauss1,lbfgs,87,102542.0,344568.0,1,61420
gauss1,lbfgs,88,105750.0,346424.0,1,61434
gauss1,lbfgs,89,108292.0,348280.0,1,61448
gauss1,lbfgs,90,105292.0,350456.0,1,61462
gauss1,lbfgs,91,103625.0,352312.0,1,61476
gauss1,lbfgs,92,103667.0,354312.0,1,61490
gauss1,lbfgs,93,103709.0,356168.0,1,61504
gauss1,lbfgs,94,115750.0,358024.0,1,61518
gauss1,lbfgs,95,104708.0,359880.0,1,61532
gauss1,lbfgs,96,107750.0,361736.0,1,61546
gauss1,lbfgs,97,108584.0,363592.0,1,61560
gauss1,lbfgs,98,108625.0,365448.0,1,61574
gauss1,lbfgs,99,106667.0,367304.0,1,61588
gauss1,lbfgs,100,106250.0,369480.0,1,61602
gauss2,lbfgs,1,77625.0,18456.0,1,61616
gauss2,lbfgs,2,77500.0,22376.0,1,61630
gauss2,lbfgs,3,78875.0,25784.0,1,61644
gauss2,lbfgs,4,81375.0,29256.0,1,61658
gauss2,lbfgs,5,82250.0,32664.0,1,61672
gauss2,lbfgs,6,81250.0,36136.0,1,61686
gauss2,lbfgs,7,79292.0,39544.0,1,61700
gauss2,lbfgs,8,80666.0,43016.0,1,61714
gauss2,lbfgs,9,79958.0,46936.0,1,61728
gauss2,lbfgs,10,88208.0,50408.0,1,61742
gauss2,lbfgs,11,81042.0,53816.0,1,61756
gauss2,lbfgs,12,81834.0,57288.0,1,61770
gauss2,lbfgs,13,84042.0,60696.0,1,61784
gauss2,lbfgs,14,84458.0,64168.0,1,61798
gauss2,lbfgs,15,81958.0,67576.0,1,61812
gauss2,lbfgs,16,82416.0,71048.0,1,61826
gauss2,lbfgs,17,83125.0,74968.0,1,61840
gauss2,lbfgs,18,83208.0,78456.0,1,61854
gauss2,lbfgs,19,85916.0,81848.0,1,61868
gauss2,lbfgs,20,83708.0,85336.0,1,61882
gauss2,lbfgs,21,83709.0,120472.0,1,61896
gauss2,lbfgs,22,83958.0,122424.0,1,61910
gauss2,lbfgs,23,86292.0,124280.0,1,61924
gauss2,lbfgs,24,87333.0,126248.0,1,61938
gauss2,lbfgs,25,86167.0,128104.0,1,61952
gauss2,lbfgs,26,85292.0,130024.0,1,61966
gauss2,lbfgs,27,89666.0,131928.0,1,61980
gauss2,lbfgs,28,86250.0,133848.0,1,61994
gauss2,lbfgs,29,87459.0,135704.0,1,62008
gauss2,lbfgs,30,85666.0,137672.0,1,62022
gauss2,lbfgs,31,86042.0,139528.0,1,62036
gauss2,lbfgs,32,86292.0,141448.0,1,62050
gauss2,lbfgs,33,89958.0,143336.0,1,62064
gauss2,lbfgs,34,90500.0,145256.0,1,62078
gauss2,lbfgs,35,87500.0,147160.0,1,62092
gauss2,lbfgs,36,92541.0,149144.0,1,62106
gauss2,lbfgs,37,90250.0,151000.0,1,62120
gauss2,lbfgs,38,87667.0,152904.0,1,62134
gauss2,lbfgs,39,89042.0,154760.0,1,62148
gauss2,lbfgs,40,89333.0,156744.0,1,62162
gauss2,lbfgs,41,91625.0,191432.0,1,62176
gauss2,lbfgs,42,97333.0,193288.0,1,62190
gauss2,lbfgs,43,89958.0,195144.0,1,62204
gauss2,lbfgs,44,90209.0,197128.0,1,62218
gauss2,lbfgs,45,89625.0,199064.0,1,62232
gauss2,lbfgs,46,93416.0,200920.0,1,62246
gauss2,lbfgs,47,92042.0,202776.0,1,62260
gauss2,lbfgs,48,91458.0,204824.0,1,62274
gauss2,lbfgs,49,98334.0,206680.0,1,62288
gauss2,lbfgs,50,92666.0,208616.0,1,62302
gauss2,lbfgs,51,93209.0,210472.0,1,62316
gauss2,lbfgs,52,92208.0,212328.0,1,62330
gauss2,lbfgs,53,105958.0,214184.0,1,62344
gauss2,lbfgs,54,93792.0,216232.0,1,62358
gauss2,lbfgs,55,96042.0,218200.0,1,62372
gauss2,lbfgs,56,98292.0,220056.0,1,62386
gauss2,lbfgs,57,93458.0,221912.0,1,62400
gauss2,lbfgs,58,93958.0,223768.0,1,62414
gauss2,lbfgs,59,93458.0,225624.0,1,62428
gauss2,lbfgs,60,95375.0,227672.0,1,62442
gauss2,lbfgs,61,96333.0,229528.0,1,62456
gauss2,lbfgs,62,94583.0,264232.0,1,62470
gauss2,lbfgs,63,95166.0,266088.0,1,62484
gauss2,lbfgs,64,96041.0,267944.0,1,62498
gauss2,lbfgs,65,94709.0,269800.0,1,62512
gauss2,lbfgs,66,96083.0,271784.0,1,62526
gauss2,lbfgs,67,99083.0,273720.0,1,62540
gauss2,lbfgs,68,96917.0,275576.0,1,62554
gauss2,lbfgs,69,96625.0,277432.0,1,62568
gauss2,lbfgs,70,100125.0,279480.0,1,62582
gauss2,lbfgs,71,100375.0,281336.0,1,62596
gauss2,lbfgs,72,96958.0,283272.0,1,62610
gauss2,lbfgs,73,101708.0,285128.0,1,62624
gauss2,lbfgs,74,101125.0,286984.0,1,62638
gauss2,lbfgs,75,101666.0,288840.0,1,62652
gauss2,lbfgs,76,101625.0,290888.0,1,62666
gauss2,lbfgs,77,99917.0,292856.0,1,62680
gauss2,lbfgs,78,101292.0,294712.0,1,62694
gauss2,lbfgs,79,100667.0,296568.0,1,62708
gauss2,lbfgs,80,103625.0,298424.0,1,62722
gauss2,lbfgs,81,104583.0,300280.0,1,62736
gauss2,lbfgs,82,103834.0,335160.0,1,62750
gauss2,lbfgs,83,100750.0,337016.0,1,62764
gauss2,lbfgs,84,111042.0,339000.0,1,62778
gauss2,lbfgs,85,103708.0,340856.0,1,62792
gauss2,lbfgs,86,110333.0,342712.0,1,62806
gauss2,lbfgs,87,104542.0,344568.0,1,62820
gauss2,lbfgs,88,108375.0,346424.0,1,62834
gauss2,lbfgs,89,107958.0,348280.0,1,62848
gauss2,lbfgs,90,103583.0,350456.0,1,62862
gauss2,lbfgs,91,107542.0,352312.0,1,62876
gauss2,lbfgs,92,104292.0,354312.0,1,62890
gauss2,lbfgs,93,104250.0,356168.0,1,62904
gauss2,lbfgs,94,108500.0,358024.0,1,62918
gauss2,lbfgs,95,112709.0,359880.0,1,62932
gauss2,lbfgs,96,111667.0,361736.0,1,62946
gauss2,lbfgs,97,105583.0,363592.0,1,62960
gauss2,lbfgs,98,106375.0,365448.0,1,62974
gauss2,lbfgs,99,104208.0,367304.0,1,62988
gauss2,lbfgs,100,109416.0,369480.0,1,63002
gauss3,lbfgs,1,80000.0,18456.0,1,63016
gauss3,lbfgs,2,78416.0,22376.0,1,63030
gauss3,lbfgs,3,77917.0,25784.0,1,63044
gauss3,lbfgs,4,79209.0,29256.0,1,63058
gauss3,lbfgs,5,81542.0,32664.0,1,63072
gauss3,lbfgs,6,84084.0,36136.0,1,63086
gauss3,lbfgs,7,88708.0,39544.0,1,63100
gauss3,lbfgs,8,83375.0,43016.0,1,63114
gauss3,lbfgs,9,82917.0,46936.0,1,63128
gauss3,lbfgs,10,83084.0,50408.0,1,63142
gauss3,lbfgs,11,83791.0,53816.0,1,63156
gauss3,lbfgs,12,85250.0,57288.0,1,63170
gauss3,lbfgs,13,84250.0,60696.0,1,63184
gauss3,lbfgs,14,85458.0,64168.0,1,63198
gauss3,lbfgs,15,81709.0,67576.0,1,63212
gauss3,lbfgs,16,85875.0,71048.0,1,63226
gauss3,lbfgs,17,81834.0,74968.0,1,63240
gauss3,lbfgs,18,82084.0,78456.0,1,63254
gauss3,lbfgs,19,82833.0,81848.0,1,63268
gauss3,lbfgs,20,87084.0,85336.0,1,63282
gauss3,lbfgs,21,83458.0,120472.0,1,63296
gauss3,lbfgs,22,83542.0,122424.0,1,63310
gauss3,lbfgs,23,86209.0,124280.0,1,63324
gauss3,lbfgs,24,87208.0,126248.0,1,63338
gauss3,lbfgs,25,88542.0,128104.0,1,63352
gauss3,lbfgs,26,87875.0,130024.0,1,63366
gauss3,lbfgs,27,87416.0,131928.0,1,63380
gauss3,lbfgs,28,85125.0,133848.0,1,63394
gauss3,lbfgs,29,88125.0,135704.0,1,63408
gauss3,lbfgs,30,87167.0,137672.0,1,63422
gauss3,lbfgs,31,87208.0,139528.0,1,63436
gauss3,lbfgs,32,86500.0,141448.0,1,63450
gauss3,lbfgs,33,86791.0,143336.0,1,63464
gauss3,lbfgs,34,87334.0,145256.0,1,63478
gauss3,lbfgs,35,86583.0,147160.0,1,63492
gauss3,lbfgs,36,88459.0,149144.0,1,63506
gauss3,lbfgs,37,91708.0,151000.0,1,63520
gauss3,lbfgs,38,89625.0,152904.0,1,63534
gauss3,lbfgs,39,90000.0,154760.0,1,63548
gauss3,lbfgs,40,89916.0,156744.0,1,63562
gauss3,lbfgs,41,91458.0,191432.0,1,63576
gauss3,lbfgs,42,92000.0,193288.0,1,63590
gauss3,lbfgs,43,93833.0,195144.0,1,63604
gauss3,lbfgs,44,92500.0,197128.0,1,63618
gauss3,lbfgs,45,94875.0,199064.0,1,63632
gauss3,lbfgs,46,90792.0,200920.0,1,63646
gauss3,lbfgs,47,90958.0,202776.0,1,63660
gauss3,lbfgs,48,96292.0,204824.0,1,63674
gauss3,lbfgs,49,94708.0,206680.0,1,63688
gauss3,lbfgs,50,94417.0,208616.0,1,63702
gauss3,lbfgs,51,91666.0,210472.0,1,63716
